uid,score
1,0.8295025089999999
2,0.6134832510000001
9,0.498854172
12,0.890916722
14,0.43375683
20,0.7427776909999999
25,0.819544098
28,0.749663096
30,0.7399739889999999
33,0.8238808049999999
35,0.662154688
37,0.8348712729999999
43,0.744595663
44,0.8376068060000001
45,0.9372261900000002
46,0.7541126149999999
52,0.4471127760000001
53,0.734917278
55,0.381457311
56,0.8488573129999999
57,0.8329052489999998
59,0.7241249769999999
60,0.6955706999999999
66,0.7083849569999999
74,0.557895639
75,0.6483658629999999
83,0.7385315849999999
84,0.669258514
87,0.779574911
88,0.812238693
95,0.40193240899999993
100,0.830555794
101,0.524064975
105,0.211679079
111,0.7291649530000001
114,0.762870611
116,0.7548611359999999
118,0.6926412529999999
119,0.8406264550000001
123,0.6035266910000001
129,0.824179985
131,0.332024156
132,0.465485301
137,0.819077861
143,0.5309321569999998
147,0.9121023499999998
148,0.577869691
149,0.590322175
156,0.695690555
161,0.5323892330000001
162,0.449661547
170,0.486480221
179,0.8833995229999999
184,0.7117379290000001
187,0.568781706
191,0.38826214600000003
198,0.686407558
206,0.630020418
212,0.25746401799999996
221,0.472533474
222,0.933461254
225,0.700366052
226,0.745181012
228,0.652576475
232,0.828874052
236,0.792263683
237,0.9071804870000001
242,0.377414887
247,0.864113223
252,0.58420484
253,0.804430515
255,0.790270568
258,0.561691235
261,0.518669116
264,0.8762517400000001
268,0.27908650999999995
275,0.8970483889999998
292,0.5258654909999999
293,0.86297874
295,0.7873605889999999
305,0.6979176939999999
325,0.711123917
328,0.9145465530000001
330,0.690645084
334,0.8074233450000001
335,0.684730569
350,0.788346536
351,0.291387744
354,0.77360742
357,0.651464996
360,0.8114179600000002
361,0.81904986
365,0.312584458
368,0.5571793580000001
369,0.7153603
370,0.790028181
374,0.6080159359999999
375,0.574778921
377,0.8181674639999998
389,0.6880640530000001
390,0.665684138
399,0.7058203890000001
401,0.8370933780000002
402,0.588481966
403,0.8885585490000001
404,0.441816194
405,0.6636157300000001
415,0.7590187100000001
416,0.419833577
417,0.506719508
425,0.8219322010000001
430,0.953074228
436,0.690883159
442,0.8465269000000001
445,0.8830034340000001
446,0.4996685169999999
447,0.875853333
451,0.5230062790000002
459,0.739074511
461,0.9011172569999999
462,0.8928639950000001
464,0.46057051100000007
465,0.5682132950000001
470,0.6621186530000001
471,0.2928402
473,0.717340796
481,0.5563472710000001
482,0.874198
487,0.9384766469999999
489,0.7931292359999998
524,0.732436789
528,0.427627281
535,0.400297445
536,0.600221303
545,0.777176828
551,0.7298235359999999
552,0.39073043999999996
563,0.702098715
566,0.571538691
573,0.6736881840000001
576,0.5563585040000001
577,0.55151478
579,0.8916417209999998
583,0.8492412739999999
595,0.49527261100000003
596,0.7854138689999999
598,0.5227589160000001
600,0.714878994
603,0.644342684
607,0.781493121
608,0.614436304
613,0.5399893409999998
614,0.7894495619999999
616,0.711560086
618,0.7378604670000001
620,0.553997609
623,0.650306975
624,0.5954969040000001
628,0.7975855999999999
630,0.6368203619999999
637,0.7928868269999999
645,0.692190548
652,0.5672869840000001
653,0.6441157150000001
665,0.688919453
667,0.524695315
668,0.7042197730000002
669,0.6072673080000001
678,0.6810652859999999
680,0.793514605
684,0.8784772660000002
687,0.7298371079999999
695,0.72796181
699,0.8542805099999999
702,0.701137584
704,0.8399787910000001
705,0.369186554
707,0.7234011919999999
711,0.8223033489999999
716,0.36005219399999994
722,0.571790614
732,0.860524556
741,0.684799164
745,0.743851304
747,0.681823759
748,0.729318237
750,0.800481467
753,0.5885251399999999
756,0.73962378
765,0.8186005740000001
769,0.9014261219999999
775,0.339432142
777,0.556789721
781,0.87561281
791,0.759374909
792,0.7247705910000002
794,0.6699463299999999
800,0.6517883539999999
802,0.4913337059999999
811,0.86817349
812,0.8306158160000001
813,0.797627816
816,0.643323468
818,0.16847831200000002
822,0.5152496510000001
829,0.654446339
830,0.8479022900000001
833,0.603703869
838,0.545418878
839,0.5423802350000001
841,0.846023301
842,0.8331094950000001
843,0.6892305569999999
849,0.601565161
855,0.8606021769999999
856,0.735362756
860,0.8086914510000002
871,0.877414283
874,0.479510832
876,0.775487708
879,0.787781592
881,0.24396209499999996
890,0.7466457350000001
898,0.657626077
901,0.7649085629999999
904,0.6091297109999999
913,0.7646082559999999
914,0.7646226589999999
915,0.499121751
924,0.839749171
925,0.851961709
927,0.302054495
928,0.29568172699999995
929,0.7024751659999999
934,0.891068516
935,0.7727866659999999
937,0.736140064
938,0.598121648
939,0.642135636
940,0.66083475
943,0.8624698479999999
944,0.609522841
951,0.512608416
954,0.818699204
957,0.640104286
959,0.649393602
963,0.8054533899999999
967,0.31509741199999997
970,0.607306417
973,0.789840648
974,0.756919739
979,0.35637926899999994
985,0.80893207
990,0.4615014520000001
991,0.7947186079999999
993,0.6155937419999999
994,0.4713903330000001
999,0.8815769230000001
1002,0.7813144909999999
1009,0.535630407
1014,0.780595344
1017,0.789289747
1019,0.692023593
1026,0.5988438500000001
1031,0.6308650559999999
1032,0.7411900220000001
1033,0.7951109099999999
1036,0.6573174980000001
1037,0.723729854
1042,0.672495355
1043,0.8488158799999999
1044,0.41906253
1048,0.7444040550000001
1052,0.8496948480000001
1053,0.684728215
1061,0.894480468
1072,0.8737630350000002
1077,0.255319843
1081,0.6440048810000001
1082,0.6639708449999999
1085,0.6700710240000001
1087,0.908020314
1095,0.862534396
1096,0.49434292599999996
1097,0.7237679029999999
1098,0.9386256059999999
1099,0.793626743
1115,0.4314805969999999
1117,0.337736582
1120,0.8030349529999998
1122,0.766793065
1132,0.733318106
1139,0.829397337
1142,0.6385717870000001
1149,0.7698079590000001
1151,0.798488023
1157,0.7385051220000001
1160,0.5355737970000001
1162,0.8631754639999999
1166,0.719403308
1169,0.728772865
1174,0.8291708640000002
1178,0.8351901979999999
1180,0.851979533
1182,0.47902446000000004
1189,0.740053997
1190,0.739848956
1196,0.24308122499999998
1198,0.27958276100000007
1199,0.765585433
1204,0.8838807949999999
1205,0.311342788
1208,0.675581966
1209,0.371242709
1210,0.7666590010000001
1212,0.8561108420000002
1214,0.551929872
1215,0.798280494
1222,0.6564153589999999
1227,0.675186207
1228,0.6000467279999999
1236,0.846762314
1237,0.716119728
1238,0.7785523989999998
1243,0.7823217119999999
1244,0.8009433040000001
1245,0.645566658
1251,0.70515966
1253,0.610570857
1259,0.8745510240000002
1260,0.635263121
1264,0.679029758
1266,0.560431448
1276,0.71841313
1285,0.47749188600000003
1287,0.902870608
1292,0.76597688
1299,0.896690454
1306,0.667998879
1312,0.918370182
1314,0.8768984310000001
1315,0.7258174050000001
1316,0.514202808
1318,0.5635588940000001
1326,0.713815376
1330,0.552850015
1343,0.764805906
1344,0.6184099719999999
1346,0.5317758620000002
1347,0.74008418
1350,0.5204854320000001
1354,0.5238191839999999
1357,0.429627244
1360,0.6990471570000001
1362,0.642724557
1365,0.6227775579999999
1366,0.336932571
1367,0.8150423060000002
1372,0.814983636
1374,0.580628637
1375,0.46155643699999993
1377,0.908040998
1378,0.772243528
1381,0.8772020859999999
1382,0.35506938200000004
1394,0.7659110549999999
1395,0.8766318319999999
1402,0.7793052209999999
1408,0.7016841279999999
1409,0.7055600240000001
1414,0.773885092
1420,0.93861619
1425,0.882043643
1426,0.46824702500000004
1433,0.8180166660000001
1435,0.9288030550000002
1437,0.6199370989999999
1450,0.49089497
1457,0.795691418
1458,0.6094008529999999
1462,0.7152236
1463,0.577814064
1465,0.828970065
1468,0.802036502
1473,0.634826011
1482,0.8180128270000001
1486,0.8625282249999999
1488,0.157591738
1489,0.5382801110000001
1496,0.740716222
1497,0.8519682019999999
1501,0.889587774
1507,0.8625265950000001
1516,0.8627224650000003
1519,0.858702476
1528,0.862704426
1534,0.7882457500000001
1536,0.373933266
1540,0.6996357960000001
1541,0.5270962730000001
1547,0.45937632399999995
1550,0.590235255
1561,0.702208451
1562,0.636457672
1568,0.832863049
1573,0.6674263359999999
1574,0.49159400900000005
1577,0.7032696509999999
1583,0.7611082229999999
1584,0.7129181250000001
1589,0.7818485070000001
1591,0.8977123330000001
1598,0.601071873
1604,0.522358801
1608,0.697159184
1611,0.334781004
1612,0.7833865069999999
1623,0.6497914419999999
1624,0.847399379
1631,0.8586684339999999
1658,0.6797690399999999
1659,0.24288281500000003
1668,0.882498053
1669,0.6944872559999999
1671,0.7451325950000001
1674,0.6079074170000001
1680,0.276918467
1681,0.585831343
1682,0.7390365200000001
1688,0.8467909490000001
1690,0.7331839920000001
1698,0.7876252539999999
1699,0.7875024820000001
1707,0.5750735429999999
1710,0.45126180600000004
1711,0.34457195799999996
1721,0.8283712569999999
1725,0.5350067540000001
1731,0.814499437
1737,0.84383155
1742,0.6826550610000001
1749,0.5553738930000001
1750,0.570327627
1752,0.9265779080000002
1760,0.785098072
1764,0.85787148
1770,0.9783588059999999
1773,0.8604461140000002
1776,0.7995083550000001
1781,0.676061207
1785,0.8001733840000002
1786,0.8797594270000001
1788,0.644384812
1794,0.7106422190000001
1795,0.854105867
1797,0.500679672
1798,0.587507135
1803,0.4937911640000001
1804,0.5954850250000001
1809,0.8664740710000001
1824,0.751010583
1831,0.4662996649999999
1833,0.7324687849999999
1834,0.458280346
1835,0.7888946
1836,0.8022203970000001
1838,0.37283620100000003
1840,0.660760322
1841,0.818222596
1842,0.60774597
1845,0.825204289
1853,0.577229392
1854,0.821677312
1855,0.5819541260000001
1858,0.8736177850000001
1859,0.692623043
1862,0.7314792920000001
1863,0.6087032800000001
1866,0.6743350030000002
1872,0.7710607620000001
1876,0.659759304
1882,0.5604459900000001
1885,0.7654005319999999
1889,0.633209982
1910,0.8196952559999999
1914,0.915901227
1923,0.7902931209999998
1926,0.432256221
1929,0.946933952
1933,0.4586431
1938,0.9090182370000001
1944,0.8244990289999998
1946,0.6398009769999999
1958,0.886474526
1961,0.935403479
1963,0.7224509699999999
1966,0.343706229
1970,0.7507148619999999
1971,0.34813766
1972,0.651966644
1975,0.7864830620000001
1976,0.8966092
1978,0.5643159839999999
1980,0.6904721770000001
1982,0.7052486840000001
1985,0.9228318659999999
1989,0.8618888349999999
1993,0.9015610449999999
1994,0.654614043
1995,0.30212459
1996,0.796177242
1997,0.645138822
1998,0.4915256069999999
2002,0.703395407
2003,0.8018137620000001
